No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
1,CH22,001,CH22-001,CH22-001,私だけ誘われないランチ会｜60代の友情が静かに崩壊した日,投稿済み,,workspaces/scripts/CH22/001/content/assembled.md,未完了,6966,2025-12-30T09:31:44.907178Z,私だけ誘われない,ランチ会の末路,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「私だけ誘われない」から始まる物語で、心が軽くなるための見方を静かに渡します。最後は 次の誘いは即答せず『確認してから』を挟む を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: ランチ会の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 距離感の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 次の誘いは即答せず『確認してから』を挟む
締め: 余韻を残して、安心で終える。",,,済,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,投稿済み 2025-12-30,私だけ誘われない ランチ会の末路,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Japanese cafe daytime, 60s woman protagonist holding a tray, confused and hurt expression, two senior women whispering behind her on the right, tea cups, tense atmosphere, background blurred. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: ランチ会の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 距離感の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 次の誘いは即答せず『確認してから』を挟む
締め: 余韻を残して、安心で終える。",,私だけ誘われないランチ会｜60代の友情が静かに崩壊した日,workspaces/scripts/CH22/001/content/assembled.md,,,,孤独,疎外感,ランチ会,距離感,心が軽くなる,静かな線引き,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
2,CH22,002,CH22-002,CH22-002,挨拶が返らない隣人｜近所付き合いが地獄になる瞬間,投稿済み,,workspaces/scripts/CH22/002/content/assembled.md,未完了,5842,2025-12-30T09:31:45.760758Z,挨拶が返らない,近所の現実,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「挨拶が返らない」から始まる物語で、落ち着くための見方を静かに渡します。最後は 挨拶は一度だけ丁寧にして、反応は追わない を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: 住宅街の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 境界線の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 挨拶は一度だけ丁寧にして、反応は追わない
締め: 余韻を残して、安心で終える。",,,済,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,投稿済み 2025-12-30,挨拶が返らない 近所の現実,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Japanese residential street daytime, 60s woman protagonist bowing politely, neighbor averts eyes, quiet tension, subtle gossip figures blurred in background right, clean empty space left. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 住宅街の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 境界線の視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 挨拶は一度だけ丁寧にして、反応は追わない
締め: 余韻を残して、安心で終える。",,挨拶が返らない隣人｜近所付き合いが地獄になる瞬間,workspaces/scripts/CH22/002/content/assembled.md,,,,不安,居場所がない,住宅街,境界線,落ち着く,静かな壁,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
3,CH22,003,CH22-003,CH22-003,趣味サークルのボスに逆らった末路｜居場所を失った夜,投稿済み,,workspaces/scripts/CH22/003/content/assembled.md,未完了,4586,2025-12-30T09:31:46.528508Z,サークルのボス,居場所が消えた,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「サークルのボス」から始まる物語で、楽になるための見方を静かに渡します。最後は 次回参加は『一度休む』を自分に許す を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: 公民館の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 選ぶの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 次回参加は『一度休む』を自分に許す
締め: 余韻を残して、安心で終える。",,,済,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,完了 (forced) 2025-12-30,投稿済み 2025-12-30,サークルのボス 居場所が消えた,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Community center daytime, hobby circle chairs, protagonist standing with a small bag, others seated on right with cold looks, heavy atmosphere, minimal background, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 公民館の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 選ぶの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 次回参加は『一度休む』を自分に許す
締め: 余韻を残して、安心で終える。",,趣味サークルのボスに逆らった末路｜居場所を失った夜,workspaces/scripts/CH22/003/content/assembled.md,,,,疎外感,仲間外れ,公民館,選ぶ,楽になる,空いた椅子,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
4,CH22,004,CH22-004,CH22-004,LINEグループで私だけ既読が付かない｜静かな仲間外れの現実,topic_research: pending,,workspaces/scripts/CH22/004/content/assembled.md,未完了,4216,2025-12-23 18:20:28,私だけ既読がない,静かな仲間外れ,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「私だけ既読がない」から始まる物語で、静まるための見方を静かに渡します。最後は スマホを伏せて、温かい飲み物を一口飲む を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: 夜の部屋の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 追わないの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: スマホを伏せて、温かい飲み物を一口飲む
締め: 余韻を残して、安心で終える。",,,,,,,,私だけ既読がない 静かな仲間外れ,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Night room, 60s woman holding smartphone, worried expression, abstract chat bubbles (no readable text), lamp light, calm but tense mood, subject on right. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 夜の部屋の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 追わないの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: スマホを伏せて、温かい飲み物を一口飲む
締め: 余韻を残して、安心で終える。",,LINEグループで私だけ既読が付かない｜静かな仲間外れの現実,workspaces/scripts/CH22/004/content/assembled.md,,,,不安,反すう,夜の部屋,追わない,静まる,消える通知,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
5,CH22,005,CH22-005,CH22-005,送迎係を断ったら絶縁｜都合のいい人で終わった話,topic_research: pending,,workspaces/scripts/CH22/005/content/assembled.md,未完了,5909,2025-12-23 18:20:28,送迎係を断った,絶縁の現実,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「送迎係を断った」から始まる物語で、守れるための見方を静かに渡します。最後は 『今回は難しい』を短く言って理由を増やさない を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: 駐車場の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 断るの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 『今回は難しい』を短く言って理由を増やさない
締め: 余韻を残して、安心で終える。",,,,,,,,送迎係を断った 絶縁の現実,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Parking lot daytime, protagonist raising a hand to refuse, another senior woman frowning, car keys and shopping bag, tense air, subject on right. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 駐車場の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 断るの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 『今回は難しい』を短く言って理由を増やさない
締め: 余韻を残して、安心で終える。",,送迎係を断ったら絶縁｜都合のいい人で終わった話,workspaces/scripts/CH22/005/content/assembled.md,,,,疲れ,都合のいい人,駐車場,断る,守れる,鍵を返す,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
6,CH22,006,CH22-006,CH22-006,祝い金の金額で揉めた｜50年の友情が決裂した夜,topic_research: pending,,workspaces/scripts/CH22/006/content/assembled.md,未完了,5489,2025-12-23 18:20:28,祝い金の金額,静かな決裂,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「祝い金の金額」から始まる物語で、軽くなるための見方を静かに渡します。最後は 贈り物は『自分基準』で決め、説明しない を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: 自宅テーブルの場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 線引きの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 贈り物は『自分基準』で決め、説明しない
締め: 余韻を残して、安心で終える。",,,,,,,,祝い金の金額 静かな決裂,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Home table daytime, envelope and notebook, protagonist staring, shocked, friend blurred behind on right, cold atmosphere, minimal props. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 自宅テーブルの場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 線引きの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 贈り物は『自分基準』で決め、説明しない
締め: 余韻を残して、安心で終える。",,祝い金の金額で揉めた｜50年の友情が決裂した夜,workspaces/scripts/CH22/006/content/assembled.md,,,,後悔,お金の溝,自宅テーブル,線引き,軽くなる,封筒,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
7,CH22,007,CH22-007,CH22-007,健康自慢の一言で心が折れた｜優しさが消える瞬間,topic_research: pending,,workspaces/scripts/CH22/007/content/assembled.md,未完了,5804,2025-12-23 18:20:28,健康自慢の一言,心が折れた日,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「健康自慢の一言」から始まる物語で、ほどけるための見方を静かに渡します。最後は その場は笑って、帰ってから『自分のペース』を確認する を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: 健康教室の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 比べないの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: その場は笑って、帰ってから『自分のペース』を確認する
締め: 余韻を残して、安心で終える。",,,,,,,,健康自慢の一言 心が折れた日,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Health class daytime, protagonist looking down, others laughing on right, yoga mats and water bottle, hurt mood, background blurred. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 健康教室の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 比べないの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: その場は笑って、帰ってから『自分のペース』を確認する
締め: 余韻を残して、安心で終える。",,健康自慢の一言で心が折れた｜優しさが消える瞬間,workspaces/scripts/CH22/007/content/assembled.md,,,,虚しさ,比較,健康教室,比べない,ほどける,小さな針,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
8,CH22,008,CH22-008,CH22-008,友人宅に私の席がない｜『友達』じゃなかった現実,topic_research: pending,,workspaces/scripts/CH22/008/content/assembled.md,未完了,5771,2025-12-23 18:20:28,私の席がない,友達じゃなかった,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「私の席がない」から始まる物語で、楽になるための見方を静かに渡します。最後は その日は早めに帰って『自分を責めない』で終える を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: 友人宅リビングの場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 受け止めるの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: その日は早めに帰って『自分を責めない』で終える
締め: 余韻を残して、安心で終える。",,,,,,,,私の席がない 友達じゃなかった,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Living room evening, protagonist standing with a small gift, chairs occupied on right, awkward smiles, tea set, tense atmosphere. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 友人宅リビングの場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 受け止めるの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: その日は早めに帰って『自分を責めない』で終える
締め: 余韻を残して、安心で終える。",,友人宅に私の席がない｜『友達』じゃなかった現実,workspaces/scripts/CH22/008/content/assembled.md,,,,孤独,居場所,友人宅リビング,受け止める,楽になる,足りない椅子,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
9,CH22,009,CH22-009,CH22-009,贈り物の格差が見えた日｜静かに始まるマウント地獄,topic_research: pending,,workspaces/scripts/CH22/009/content/assembled.md,未完了,5678,2025-12-23 18:20:28,贈り物の差,格差が刺さる,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「贈り物の差」から始まる物語で、落ち着くための見方を静かに渡します。最後は 次からは『同じ土俵に乗らない』と決める を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: 玄関の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 距離を置くの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 次からは『同じ土俵に乗らない』と決める
締め: 余韻を残して、安心で終える。",,,,,,,,贈り物の差 格差が刺さる,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Entrance evening, several luxury gift bags on right, protagonist hiding a small bag, embarrassed expression, cold mood, minimal background. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 玄関の場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 距離を置くの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 次からは『同じ土俵に乗らない』と決める
締め: 余韻を残して、安心で終える。",,贈り物の格差が見えた日｜静かに始まるマウント地獄,workspaces/scripts/CH22/009/content/assembled.md,,,,嫉妬,劣等感,玄関,距離を置く,落ち着く,並ぶ紙袋,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
10,CH22,010,CH22-010,CH22-010,いつもの席が突然なくなった｜カフェ仲間の冷たい現実,topic_research: pending,,workspaces/scripts/CH22/010/content/assembled.md,未完了,5649,2025-12-23 18:20:28,いつもの席が,突然なくなった,,友人・近所のすれ違いを物語で見せて、心がすり減らない距離感へ。 「いつもの席が」から始まる物語で、軽くなるための見方を静かに渡します。最後は 『別の店』を一つ作って逃げ道を用意する を一手だけ残して、安心で終えます。,60代以上中心（女性多め）。友人関係・近所付き合いで心がすり減り、孤独を増やさずに距離を整えたい人。,"導入: カフェの場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 離れるの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 『別の店』を一つ作って逃げ道を用意する
締め: 余韻を残して、安心で終える。",,,,,,,,いつもの席が 突然なくなった,"16:9, Japanese seinen manga illustration style, clean bold lineart, subtle watercolor paper texture, calm but tense mood, realistic Japanese interior, senior women 60s, center-right subject, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark, hands and fingers correct, natural anatomy. SCENE: Cafe daytime, protagonist holding tray looking lost, regulars chatting on right occupying seats, sad mood, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, extra fingers, deformed hands, bad anatomy, lowres.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: カフェの場面で違和感→今夜の物語を予告。
物語: 出来事→転換→結末（煽らず、静かに）。
ほどき: 離れるの視点で『なぜ心がすり減るのか』を1つに絞って説明。
今夜の一手: 『別の店』を一つ作って逃げ道を用意する
締め: 余韻を残して、安心で終える。",,いつもの席が突然なくなった｜カフェ仲間の冷たい現実,workspaces/scripts/CH22/010/content/assembled.md,,,,疎外感,仲間,カフェ,離れる,軽くなる,空席,※本チャンネルの物語はフィクションです。,・関係を壊さない距離の置き方<br>・今夜できる一手
